Main Folder,Sensor Name Path,File Name,File Path,Sampling Frequency (Hz),Sensor Name
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_3,gyro_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_3\gyro_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_3
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_3,mag_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_3\mag_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_3
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_5,accel_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_5\accel_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_5
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_5,angle_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_5\angle_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_5
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_5,gyro_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_5\gyro_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_5
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_5,mag_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_5\mag_015_Skirt_shift_turns.csv,200.00000014578924,Sensor_5
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wb,accel_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wb\accel_015_Skirt_shift_turns.csv,12.903225815081054,Sensor_wb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wb,angle_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wb\angle_015_Skirt_shift_turns.csv,12.903225815081054,Sensor_wb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wb,gyro_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wb\gyro_015_Skirt_shift_turns.csv,12.903225815081054,Sensor_wb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wb,mag_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wb\mag_015_Skirt_shift_turns.csv,12.903225815081054,Sensor_wb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wnb,accel_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wnb\accel_015_Skirt_shift_turns.csv,99.53820177495771,Sensor_wnb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wnb,angle_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wnb\angle_015_Skirt_shift_turns.csv,99.53820177495771,Sensor_wnb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wnb,gyro_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wnb\gyro_015_Skirt_shift_turns.csv,99.53820177495771,Sensor_wnb
015_Skirt_shift_turns,015_Skirt_shift_turns\Sensor_wnb,mag_015_Skirt_shift_turns.csv,./015_Skirt_shift_turns\Sensor_wnb\mag_015_Skirt_shift_turns.csv,99.53820177495771,Sensor_wnb
